HS4,direction,mass,year
8506,import,43912338.0,2007
8506,import,36706019.0,2008
8506,import,39943553.0,2009
8506,import,38298080.0,2010
8506,import,39421764.0,2011
8506,import,38146383.0,2012
8506,import,38309420.0,2013
8506,import,37731971.0,2014
8506,import,41681446.0,2015
8506,import,43417918.0,2016
8506,import,41086967.0,2017
8507,export,77951178.0,1996
8507,export,87993968.0,1997
8507,export,91818279.0,1998
8507,export,104638663.0,1999
8507,export,112369661.0,2000
8507,export,97857411.0,2001
8507,export,93191945.0,2002
8507,export,109679569.0,2003
8507,export,115439240.0,2004
8507,export,83483279.0,2005
8507,export,61330859.0,2006
8507,export,67860252.0,2007
8507,export,66661843.0,2008
8507,export,54509866.0,2009
8507,export,67164001.0,2010
8507,export,72995746.0,2011
8507,export,71766098.0,2012
8507,export,78838146.0,2013
8507,export,100371595.0,2014
8507,export,83128460.0,2015
8507,export,78481810.0,2016
8507,export,84695059.0,2017
8507,import,67586730.0,1996
8507,import,82002359.0,1997
8507,import,95570817.0,1998
8507,import,81910355.0,1999
8507,import,108234169.0,2000
8507,import,124223314.0,2001
8507,import,130034994.0,2002
8507,import,158889492.0,2003
8507,import,169991107.0,2004
8507,import,146569008.0,2005
8507,import,146234584.0,2006
8507,import,167958519.0,2007
8507,import,166874313.0,2008
8507,import,151448125.0,2009
8507,import,174676996.0,2010
8507,import,175817860.0,2011
8507,import,171277803.0,2012
8507,import,203035593.0,2013
8507,import,214146096.0,2014
8507,import,241101453.0,2015
8507,import,233710493.0,2016
8507,import,244363993.0,2017
8508,export,29242418.0,1996
8508,export,309480792.0,1997
8508,export,305530614.0,1998
8508,export,70973263.0,1999
8508,export,32163094.0,2000
8508,export,29224225.0,2001
8508,export,5434119.0,2007
8508,export,5395362.0,2008
8508,export,4721306.0,2009
8508,export,4894708.0,2010
8508,export,5625241.0,2011
8508,export,5142813.0,2012
8508,export,5638598.0,2013
8508,export,6204891.0,2014
8508,export,5866398.0,2015
8508,export,5983615.0,2016
8508,export,6017829.0,2017
8508,import,32085249.0,1996
8508,import,33654821.0,1997
8508,import,70464439.0,1998
8508,import,83899364.0,1999
8508,import,60005257.0,2000
8508,import,52383443.0,2001
8508,import,63353744.0,2007
8508,import,60081327.0,2008
8508,import,54895792.0,2009
8508,import,58629737.0,2010
8508,import,57208044.0,2011
8508,import,57041515.0,2012
8508,import,62406068.0,2013
8508,import,67177444.0,2014
8508,import,65881314.0,2015
8508,import,59238823.0,2016
8508,import,56202929.0,2017
8509,export,18743188.0,1996
8509,export,21579676.0,1997
8509,export,20507911.0,1998
8509,export,21895589.0,1999
8509,export,18725327.0,2000
8509,export,17580609.0,2001
8509,export,14854067.0,2002
8509,export,17736910.0,2003
8509,export,17354318.0,2004
8509,export,49186635.0,2005
8509,export,15713284.0,2006
8509,export,25184114.0,2007
8509,export,30270104.0,2008
8509,export,26528790.0,2009
8509,export,28398418.0,2010
8509,export,29959403.0,2011
8509,export,21483410.0,2012
8509,export,13336501.0,2013
8509,export,9450749.0,2014
8509,export,8275067.0,2015
8509,export,11587201.0,2016
8509,export,9920008.0,2017
8509,import,25254199.0,1996
8509,import,26592829.0,1997
8509,import,29478762.0,1998
8509,import,47302026.0,1999
8509,import,44066365.0,2000
8509,import,48005178.0,2001
8509,import,67315311.0,2002
8509,import,70717179.0,2003
8509,import,131416660.0,2004
8509,import,112942738.0,2005
8509,import,108077895.0,2006
8509,import,27787749.0,2007
8509,import,26620375.0,2008
8509,import,23034588.0,2009
8509,import,23551880.0,2010
8509,import,26122989.0,2011
8509,import,27257367.0,2012
8509,import,33906428.0,2013
8509,import,42234578.0,2014
8509,import,44183702.0,2015
8509,import,38508266.0,2016
8509,import,33190397.0,2017
8510,export,692432.0,1996
8510,export,671261.0,1997
8510,export,595627.0,1998
8510,export,720117.0,1999
8510,export,996112.0,2000
8510,export,1015765.0,2001
8510,export,708839.0,2002
8510,export,667256.0,2003
8510,export,1010434.0,2004
8510,export,10583152.0,2005
8510,export,1120281.0,2006
8510,export,1126433.0,2007
8510,export,571425.0,2008
8510,export,575416.0,2009
8510,export,3220132.0,2010
8510,export,2067824.0,2011
8510,export,3956311.0,2012
8510,export,965016.0,2013
8510,export,839437.0,2014
8510,export,1016722.0,2015
8510,export,657825.0,2016
8510,export,905240.0,2017
8510,import,2264922.0,1996
8510,import,2655708.0,1997
8510,import,2620728.0,1998
8510,import,9739311.0,1999
8510,import,7677425.0,2000
8510,import,5105908.0,2001
8510,import,6223993.0,2002
8510,import,5525383.0,2003
8510,import,6801326.0,2004
8510,import,6106617.0,2005
8510,import,6353977.0,2006
8510,import,5737394.0,2007
8510,import,4692551.0,2008
8510,import,4990675.0,2009
8510,import,5868571.0,2010
8510,import,5166946.0,2011
8510,import,5004150.0,2012
8510,import,5111194.0,2013
8510,import,5607587.0,2014
8510,import,5109417.0,2015
8510,import,4901195.0,2016
8510,import,4808837.0,2017
8511,export,37957285.0,1996
8511,export,41471273.0,1997
8511,export,38842173.0,1998
8511,export,108477027.0,1999
8511,export,42042557.0,2000
8511,export,34444521.0,2001
8511,export,44862780.0,2002
8511,export,40567261.0,2003
8511,export,44540040.0,2004
8511,export,43589720.0,2005
8511,export,39325201.0,2006
8511,export,29763480.0,2007
8511,export,17459681.0,2008
8511,export,13404060.0,2009
8511,export,19196625.0,2010
8511,export,17224875.0,2011
8511,export,11982684.0,2012
8511,export,9673153.0,2013
8511,export,8952346.0,2014
8511,export,8541219.0,2015
8511,export,9657211.0,2016
8511,export,10889363.0,2017
8511,import,41562870.0,1996
8511,import,34272122.0,1997
8511,import,45164019.0,1998
8511,import,35551215.0,1999
8511,import,48649929.0,2000
8511,import,50787356.0,2001
8511,import,33031413.0,2002
8511,import,28226787.0,2003
8511,import,29073110.0,2004
8511,import,29718395.0,2005
8511,import,33235395.0,2006
8511,import,38195037.0,2007
8511,import,42755092.0,2008
8511,import,61725305.0,2009
8511,import,35845387.0,2010
8511,import,37143394.0,2011
8511,import,36920475.0,2012
8511,import,35833519.0,2013
8511,import,39922077.0,2014
8511,import,38591795.0,2015
8511,import,38199511.0,2016
8511,import,41014027.0,2017
8512,export,14209694.0,1996
8512,export,14057869.0,1997
8512,export,17738977.0,1998
8512,export,16419090.0,1999
8512,export,17486512.0,2000
8512,export,20516696.0,2001
8512,export,15782646.0,2002
8512,export,16559180.0,2003
8512,export,13593696.0,2004
8512,export,9432257.0,2005
8512,export,7703356.0,2006
8512,export,8037973.0,2007
8512,export,8573686.0,2008
8512,export,6498305.0,2009
8512,export,8194549.0,2010
8512,export,7778384.0,2011
8512,export,7652539.0,2012
8512,export,7192588.0,2013
8512,export,7957814.0,2014
8512,export,7791180.0,2015
8512,export,7885802.0,2016
8512,export,8502685.0,2017
8512,import,21659692.0,1996
8512,import,22361401.0,1997
8512,import,57202687.0,1998
8512,import,24427367.0,1999
8512,import,23580011.0,2000
8512,import,38864851.0,2001
8512,import,22904300.0,2002
8512,import,24682652.0,2003
8512,import,29098675.0,2004
8512,import,30401931.0,2005
8512,import,32241855.0,2006
8512,import,36415700.0,2007
8512,import,34506920.0,2008
8512,import,22452867.0,2009
8512,import,32680552.0,2010
8512,import,32928511.0,2011
8512,import,35558863.0,2012
8512,import,38353545.0,2013
8512,import,37509455.0,2014
8512,import,41589043.0,2015
8512,import,42641223.0,2016
8512,import,41075771.0,2017
8513,export,2706069.0,1996
8513,export,1197147.0,1997
8513,export,892492.0,1998
8513,export,1178366.0,1999
8513,export,982608.0,2000
8513,export,1171520.0,2001
8513,export,961984.0,2002
8513,export,1068481.0,2003
8513,export,1545724.0,2004
8513,export,1634354.0,2005
8513,export,1143847.0,2006
8513,export,3927925.0,2007
8513,export,2456433.0,2008
8513,export,3428190.0,2009
8513,export,2745871.0,2010
8513,export,1339895.0,2011
8513,export,1037020.0,2012
8513,export,1215094.0,2013
8513,export,1609876.0,2014
8513,export,1050536.0,2015
8513,export,1181620.0,2016
8513,export,1337134.0,2017
8513,import,-4048629.0,1996
8513,import,4588217.0,1997
8513,import,5119439.0,1998
8513,import,6550753.0,1999
8513,import,7093212.0,2000
8513,import,5458724.0,2001
8513,import,6514874.0,2002
8513,import,8504232.0,2003
8513,import,9879143.0,2004
8513,import,8485877.0,2005
8513,import,8401775.0,2006
8513,import,7620711.0,2007
8513,import,6926200.0,2008
8513,import,6730217.0,2009
8513,import,6637164.0,2010
8513,import,5449448.0,2011
8513,import,5009378.0,2012
8513,import,5050096.0,2013
8513,import,6274647.0,2014
8513,import,5592648.0,2015
8513,import,6358370.0,2016
8513,import,6098806.0,2017
8514,export,16085580.0,1996
8514,export,8940791.0,1997
8514,export,7698044.0,1998
8514,export,9708074.0,1999
8514,export,9230636.0,2000
8514,export,7212986.0,2001
8514,export,5666867.0,2002
8514,export,4961213.0,2003
8514,export,5140158.0,2004
8514,export,5389356.0,2005
8514,export,6657431.0,2006
8514,export,6321755.0,2007
8514,export,7707554.0,2008
8514,export,5930165.0,2009
8514,export,4487454.0,2010
8514,export,5367847.0,2011
8514,export,5597051.0,2012
8514,export,5337401.0,2013
8514,export,5979531.0,2014
8514,export,6842092.0,2015
8514,export,5592844.0,2016
8514,export,4202700.0,2017
8514,import,2902044.0,1996
8514,import,4146015.0,1997
8514,import,4221026.0,1998
8514,import,4235706.0,1999
8514,import,5801282.0,2000
8514,import,2998523.0,2001
8514,import,4816631.0,2002
8514,import,9330431.0,2003
8514,import,5950884.0,2004
8514,import,7200986.0,2005
8514,import,6958808.0,2006
8514,import,5064633.0,2007
8514,import,5965852.0,2008
8514,import,2671926.0,2009
8514,import,7267516.0,2010
8514,import,4355806.0,2011
8514,import,5313006.0,2012
8514,import,10046384.0,2013
8514,import,4738551.0,2014
8514,import,4985933.0,2015
8514,import,5166106.0,2016
8514,import,4623640.0,2017
8515,export,5840080.0,1996
8515,export,8697138.0,1997
8515,export,7416961.0,1998
8515,export,19054709.0,1999
8515,export,18890860.0,2000
8515,export,6050397.0,2001
8515,export,6943241.0,2002
8515,export,7030035.0,2003
8515,export,7369750.0,2004
8515,export,9691846.0,2005
8515,export,7363682.0,2006
8515,export,9800964.0,2007
8515,export,8335787.0,2008
8515,export,5519568.0,2009
8515,export,6611525.0,2010
8515,export,5133898.0,2011
8515,export,4597704.0,2012
8515,export,4942322.0,2013
8515,export,5055410.0,2014
8515,export,4689659.0,2015
8515,export,3171663.0,2016
8515,export,3251339.0,2017
8515,import,8787611.0,1996
8515,import,11976301.0,1997
8515,import,14647632.0,1998
8515,import,15090063.0,1999
8515,import,11324698.0,2000
8515,import,11547616.0,2001
8515,import,11819179.0,2002
8515,import,10711056.0,2003
8515,import,9865121.0,2004
8515,import,12841522.0,2005
8515,import,13234606.0,2006
8515,import,11212817.0,2007
8515,import,11300422.0,2008
8515,import,5755774.0,2009
8515,import,6679034.0,2010
8515,import,8356265.0,2011
8515,import,14305525.0,2012
8515,import,9497146.0,2013
8515,import,11384490.0,2014
8515,import,16271231.0,2015
8515,import,8983416.0,2016
8515,import,10792501.0,2017
8516,export,81929572.0,1996
8516,export,100511887.0,1997
8516,export,105608592.0,1998
8516,export,81173057.0,1999
8516,export,87092660.0,2000
8516,export,78612364.0,2001
8516,export,91887169.0,2002
8516,export,93387607.0,2003
8516,export,69709455.0,2004
8516,export,57759086.0,2005
8516,export,48475308.0,2006
8516,export,52709200.0,2007
8516,export,54309347.0,2008
8516,export,41472056.0,2009
8516,export,46697619.0,2010
8516,export,40035347.0,2011
8516,export,45194591.0,2012
8516,export,35841361.0,2013
8516,export,35293218.0,2014
8516,export,30947116.0,2015
8516,export,32037475.0,2016
8516,export,34215997.0,2017
8516,import,88822362.0,1996
8516,import,91500997.0,1997
8516,import,98925514.0,1998
8516,import,146253675.0,1999
8516,import,194977454.0,2000
8516,import,784075957.0,2001
8516,import,252970390.0,2002
8516,import,270181805.0,2003
8516,import,281145357.0,2004
8516,import,263393496.0,2005
8516,import,276413450.0,2006
8516,import,279146049.0,2007
8516,import,277955843.0,2008
8516,import,254693107.0,2009
8516,import,269351605.0,2010
8516,import,269591403.0,2011
8516,import,267967549.0,2012
8516,import,291845822.0,2013
8516,import,312234726.0,2014
8516,import,319737873.0,2015
8516,import,316795771.0,2016
8516,import,324904601.0,2017
8517,export,26434957.0,1996
8517,export,128924375.0,1997
8517,export,35794850.0,1998
8517,export,60411728.0,1999
8517,export,38041435.0,2000
8517,export,34984892.0,2001
8517,export,26561926.0,2002
8517,export,21787254.0,2003
8517,export,22178830.0,2004
8517,export,24282009.0,2005
8517,export,33659539.0,2006
8517,export,24836534.0,2007
8517,export,27330432.0,2008
8517,export,22780511.0,2009
8517,export,23656744.0,2010
8517,export,22765032.0,2011
8517,export,26764579.0,2012
8517,export,27435345.0,2013
8517,export,21807539.0,2014
8517,export,22209527.0,2015
8517,export,20067690.0,2016
8517,export,23935662.0,2017
8517,import,35537115.0,1996
8517,import,41741182.0,1997
8517,import,52389230.0,1998
8517,import,42772982.0,1999
8517,import,52612310.0,2000
8517,import,45095655.0,2001
8517,import,39678652.0,2002
8517,import,40398041.0,2003
8517,import,47197137.0,2004
8517,import,46325438.0,2005
8517,import,53556054.0,2006
8517,import,135672673.0,2007
8517,import,188152380.0,2008
8517,import,75412803.0,2009
8517,import,85158795.0,2010
8517,import,82439772.0,2011
8517,import,92747072.0,2012
8517,import,68085414.0,2013
8517,import,68400914.0,2014
8517,import,81762079.0,2015
8517,import,97807715.0,2016
8517,import,85853136.0,2017
8518,export,30785089.0,1996
8518,export,72906852.0,1997
8518,export,351452226.0,1998
8518,export,102449997.0,1999
8518,export,63630083.0,2000
8518,export,27774376.0,2001
8518,export,33308870.0,2002
8518,export,29649127.0,2003
8518,export,26360885.0,2004
8518,export,25366244.0,2005
8518,export,24346237.0,2006
8518,export,23243433.0,2007
8518,export,19806153.0,2008
8518,export,16234518.0,2009
8518,export,16517849.0,2010
8518,export,23463680.0,2011
8518,export,16203722.0,2012
8518,export,17910450.0,2013
8518,export,15455349.0,2014
8518,export,15736282.0,2015
8518,export,13025085.0,2016
8518,export,14179770.0,2017
8518,import,50070449.0,1996
8518,import,52978305.0,1997
8518,import,49306400.0,1998
8518,import,71000714.0,1999
8518,import,64635188.0,2000
8518,import,56574613.0,2001
8518,import,65401805.0,2002
8518,import,58172766.0,2003
8518,import,60117484.0,2004
8518,import,53337025.0,2005
8518,import,54255723.0,2006
8518,import,55777091.0,2007
8518,import,50878227.0,2008
8518,import,42888032.0,2009
8518,import,45553155.0,2010
8518,import,41438057.0,2011
8518,import,41725729.0,2012
8518,import,42719023.0,2013
8518,import,47011932.0,2014
8518,import,44753995.0,2015
8518,import,42849534.0,2016
8518,import,40950487.0,2017
8519,export,2176582.0,1996
8519,export,1979270.0,1997
8519,export,2763997.0,1998
8519,export,1869764.0,1999
8519,export,1322813.0,2000
8519,export,1532488.0,2001
8519,export,1997377.0,2002
8519,export,1796171.0,2003
8519,export,2199983.0,2004
8519,export,2311952.0,2005
8519,export,1723732.0,2006
8519,export,1987236.0,2007
8519,export,1664980.0,2008
8519,export,2196033.0,2009
8519,export,2148043.0,2010
8519,export,1817630.0,2011
8519,export,1282282.0,2012
8519,export,1391893.0,2013
8519,export,1576463.0,2014
8519,export,1587598.0,2015
8519,export,1886141.0,2016
8519,export,2099432.0,2017
8519,import,10107876.0,1996
8519,import,7246533.0,1997
8519,import,9158044.0,1998
8519,import,9787851.0,1999
8519,import,10737769.0,2000
8519,import,9408043.0,2001
8519,import,8141687.0,2002
8519,import,9556187.0,2003
8519,import,9608627.0,2004
8519,import,7045935.0,2005
8519,import,5474494.0,2006
8519,import,9285351.0,2007
8519,import,8930581.0,2008
8519,import,6821050.0,2009
